index,img_id,img_path,qu_id,qu_sentence,qu_tokens,all_ans,valid_ans
8335,3754,preprocessed/img\img_train\abstract_v002_train2015_000000003754.png,37541,Is the man comfortable?,"['is', 'the', 'man', 'comfortable', '?']","['yes', 'no']","['yes', 'no']"
8336,3754,preprocessed/img\img_train\abstract_v002_train2015_000000003754.png,37542,What color is the man's hair?,"['what', 'color', 'is', 'the', 'man', ""'"", 's', 'hair', '?']",['gray'],['gray']
8337,220,preprocessed/img\img_train\abstract_v002_train2015_000000000220.png,2200,Is the little girl happy?,"['is', 'the', 'little', 'girl', 'happy', '?']",['yes'],['yes']
8338,220,preprocessed/img\img_train\abstract_v002_train2015_000000000220.png,2201,What is next to pillow?,"['what', 'is', 'next', 'to', 'pillow', '?']","['teddy bear', 'stuffed toy', 'toy', 'stuffed animal', 'bear']","['teddy bear', 'stuffed toy', 'toy', 'stuffed animal', 'bear']"
8339,220,preprocessed/img\img_train\abstract_v002_train2015_000000000220.png,2202,Does the pillow match the curtains?,"['does', 'the', 'pillow', 'match', 'the', 'curtains', '?']",['yes'],['yes']
8340,3144,preprocessed/img\img_train\abstract_v002_train2015_000000003144.png,31440,What shade of green is the tree?,"['what', 'shade', 'of', 'green', 'is', 'the', 'tree', '?']","['dark', 'dark green']","['dark', 'dark green']"
8341,3144,preprocessed/img\img_train\abstract_v002_train2015_000000003144.png,31441,What is the dog doing with its front paws?,"['what', 'is', 'the', 'dog', 'doing', 'with', 'its', 'front', 'paws', '?']","['hopping', 'begging', 'raising them', 'lifting them up', 'waving', 'raising']","['hopping', 'begging', 'raising them', 'lifting them up', 'waving', 'raising']"
8342,3144,preprocessed/img\img_train\abstract_v002_train2015_000000003144.png,31442,Is the lady thin or plump?,"['is', 'the', 'lady', 'thin', 'or', 'plump', '?']","['plump', 'slightly plump']","['plump', 'slightly plump']"
8343,3781,preprocessed/img\img_train\abstract_v002_train2015_000000003781.png,37810,Is the fire lit?,"['is', 'the', 'fire', 'lit', '?']",['yes'],['yes']
8344,3781,preprocessed/img\img_train\abstract_v002_train2015_000000003781.png,37811,What type of reading material is featured in the picture?,"['what', 'type', 'of', 'reading', 'material', 'is', 'featured', 'in', 'the', 'picture', '?']","['no', 'book']","['no', 'book']"
8345,3781,preprocessed/img\img_train\abstract_v002_train2015_000000003781.png,37812,What is in the glass?,"['what', 'is', 'in', 'the', 'glass', '?']","['wine', ""don't know""]",['wine']
8346,1898,preprocessed/img\img_train\abstract_v002_train2015_000000001898.png,18980,What is the bush doing under the trees?,"['what', 'is', 'the', 'bush', 'doing', 'under', 'the', 'trees', '?']","['getting shade', 'nothing', 'sitting', 'getting sun', 'growing']","['getting shade', 'nothing', 'sitting', 'getting sun', 'growing']"
8347,1898,preprocessed/img\img_train\abstract_v002_train2015_000000001898.png,18981,What is red and white?,"['what', 'is', 'red', 'and', 'white', '?']","['picnic blanket', 'tablecloth', 'blanket', 'rug']","['picnic blanket', 'tablecloth', 'blanket', 'rug']"
8348,1898,preprocessed/img\img_train\abstract_v002_train2015_000000001898.png,18982,What's being cooked on the grill?,"['what', ""'"", 's', 'being', 'cooked', 'on', 'the', 'grill', '?']","['hot dogs', 'steak', 'ribs']","['hot dogs', 'steak', 'ribs']"
8349,176,preprocessed/img\img_train\abstract_v002_train2015_000000000176.png,1760,How many stories is the doll house?,"['how', 'many', 'stories', 'is', 'the', 'doll', 'house', '?']",['2'],['2']
8350,176,preprocessed/img\img_train\abstract_v002_train2015_000000000176.png,1761,What does the picture depict?,"['what', 'does', 'the', 'picture', 'depict', '?']","['living room', 'dog jumping off couch', 'sunset', 'dog jumping', 'playing']","['living room', 'dog jumping off couch', 'sunset', 'dog jumping', 'playing']"
8351,176,preprocessed/img\img_train\abstract_v002_train2015_000000000176.png,1762,How many potted plants are in the picture?,"['how', 'many', 'potted', 'plants', 'are', 'in', 'the', 'picture', '?']",['1'],['1']
8352,1653,preprocessed/img\img_train\abstract_v002_train2015_000000001653.png,16530,What is  the man holding in his hands?,"['what', 'is', 'the', 'man', 'holding', 'in', 'his', 'hands', '?']","['hamburger', 'burger']","['hamburger', 'burger']"
8353,1653,preprocessed/img\img_train\abstract_v002_train2015_000000001653.png,16531,What is the man cooking?,"['what', 'is', 'the', 'man', 'cooking', '?']","['no', 'hot dogs and steak', 'ribs and steak', 'burgers', 'steak', 'meat', 'steaks', 'ribs and steaks']","['no', 'hot dogs and steak', 'ribs and steak', 'burgers', 'steak', 'meat', 'steaks', 'ribs and steaks']"
8354,1653,preprocessed/img\img_train\abstract_v002_train2015_000000001653.png,16532,Is the man happy with his food?,"['is', 'the', 'man', 'happy', 'with', 'his', 'food', '?']","['yes', 'no']","['yes', 'no']"
8355,2571,preprocessed/img\img_train\abstract_v002_train2015_000000002571.png,25712,Can the baby walk?,"['can', 'the', 'baby', 'walk', '?']","['yes', 'no']","['yes', 'no']"
8356,2571,preprocessed/img\img_train\abstract_v002_train2015_000000002571.png,25710,What does the baby play with?,"['what', 'does', 'the', 'baby', 'play', 'with', '?']",['blocks'],['blocks']
8357,2571,preprocessed/img\img_train\abstract_v002_train2015_000000002571.png,25711,Is the baby wanting his toy blocks?,"['is', 'the', 'baby', 'wanting', 'his', 'toy', 'blocks', '?']",['yes'],['yes']
8358,1487,preprocessed/img\img_train\abstract_v002_train2015_000000001487.png,14872,Where are the people sitting?,"['where', 'are', 'the', 'people', 'sitting', '?']","['on rug', 'on carpet', 'floor', 'on floor', 'rug']","['on rug', 'on carpet', 'floor', 'on floor', 'rug']"
8359,1487,preprocessed/img\img_train\abstract_v002_train2015_000000001487.png,14870,Are the people about to eat?,"['are', 'the', 'people', 'about', 'to', 'eat', '?']","['yes', 'food', 'no']","['yes', 'food', 'no']"
8360,1487,preprocessed/img\img_train\abstract_v002_train2015_000000001487.png,14871,What color is the rug?,"['what', 'color', 'is', 'the', 'rug', '?']","['red and yellow', 'brown, red, yellow', 'red brown', 'red', 'red/brown', 'red and gold']","['red', 'red and yellow', 'red and gold', 'red brown']"
8361,407,preprocessed/img\img_train\abstract_v002_train2015_000000000407.png,4072,Where is the plant?,"['where', 'is', 'the', 'plant', '?']","['on table', 'table', 'in table']","['on table', 'table', 'in table']"
8362,407,preprocessed/img\img_train\abstract_v002_train2015_000000000407.png,4070,Where is the girl?,"['where', 'is', 'the', 'girl', '?']","['on chair', 'sitting on chair to right', 'sitting on blue chair', 'sitting', 'chair', 'on blue chair']","['on chair', 'sitting on chair to right', 'sitting on blue chair', 'sitting', 'chair', 'on blue chair']"
8363,407,preprocessed/img\img_train\abstract_v002_train2015_000000000407.png,4071,Are the windows the same size?,"['are', 'the', 'windows', 'the', 'same', 'size', '?']",['no'],['no']
8364,58,preprocessed/img\img_train\abstract_v002_train2015_000000000058.png,580,What is on the floor with a mouse?,"['what', 'is', 'on', 'the', 'floor', 'with', 'a', 'mouse', '?']","['baby', 'doll', 'boy', 'kid']","['baby', 'doll', 'boy', 'kid']"
8365,58,preprocessed/img\img_train\abstract_v002_train2015_000000000058.png,581,What is the tiny gray thing?,"['what', 'is', 'the', 'tiny', 'gray', 'thing', '?']","['mouse', 'bird']","['mouse', 'bird']"
8366,58,preprocessed/img\img_train\abstract_v002_train2015_000000000058.png,582,What color is the wine top?,"['what', 'color', 'is', 'the', 'wine', 'top', '?']","['black', 'red']","['black', 'red']"
8367,1958,preprocessed/img\img_train\abstract_v002_train2015_000000001958.png,19580,What is the mom holding?,"['what', 'is', 'the', 'mom', 'holding', '?']","['teddy bear', 'stuffed toy', 'toy', 'stuffed animal', 'bear']","['teddy bear', 'stuffed toy', 'toy', 'stuffed animal', 'bear']"
8368,1958,preprocessed/img\img_train\abstract_v002_train2015_000000001958.png,19581,Does the little boy want the stuffed animal?,"['does', 'the', 'little', 'boy', 'want', 'the', 'stuffed', 'animal', '?']",['yes'],['yes']
8369,1958,preprocessed/img\img_train\abstract_v002_train2015_000000001958.png,19582,Is the baby bald?,"['is', 'the', 'baby', 'bald', '?']",['yes'],['yes']
8370,824,preprocessed/img\img_train\abstract_v002_train2015_000000000824.png,8240,What color is the dog's nose?,"['what', 'color', 'is', 'the', 'dog', ""'"", 's', 'nose', '?']","['black', 'brown']","['black', 'brown']"
8371,824,preprocessed/img\img_train\abstract_v002_train2015_000000000824.png,8241,Is the dog wanting the people's attention?,"['is', 'the', 'dog', 'wanting', 'the', 'people', ""'"", 's', 'attention', '?']",['yes'],['yes']
8372,824,preprocessed/img\img_train\abstract_v002_train2015_000000000824.png,8242,What kind of ball is that?,"['what', 'kind', 'of', 'ball', 'is', 'that', '?']",['baseball'],['baseball']
8373,3262,preprocessed/img\img_train\abstract_v002_train2015_000000003262.png,32620,What colors are used in the painting above the babies head?,"['what', 'colors', 'are', 'used', 'in', 'the', 'painting', 'above', 'the', 'babies', 'head', '?']","['green, yellow, blue, white', 'yellow blue green', 'yellow, blue, green, white and brown', 'blue', 'blue/yellow/green', 'green, yellow, blue', 'blue, yellow, green', 'yellow blue and green', 'blue, yellow, and green']","['blue', 'yellow blue and green', 'yellow blue green']"
8374,3262,preprocessed/img\img_train\abstract_v002_train2015_000000003262.png,32621,Is the baby playing?,"['is', 'the', 'baby', 'playing', '?']",['yes'],['yes']
8375,3262,preprocessed/img\img_train\abstract_v002_train2015_000000003262.png,32622,What is sleeping next to the woman?,"['what', 'is', 'sleeping', 'next', 'to', 'the', 'woman', '?']","['kitten', 'cat']","['kitten', 'cat']"
8376,2501,preprocessed/img\img_train\abstract_v002_train2015_000000002501.png,25010,What is flying?,"['what', 'is', 'flying', '?']","['duck', 'bird', 'pigeon']","['duck', 'bird', 'pigeon']"
8377,2501,preprocessed/img\img_train\abstract_v002_train2015_000000002501.png,25011,Is that a bird in the sky?,"['is', 'that', 'a', 'bird', 'in', 'the', 'sky', '?']","['yes', 'no', '1']","['yes', 'no', '1']"
8378,2501,preprocessed/img\img_train\abstract_v002_train2015_000000002501.png,25012,What is the boy doing?,"['what', 'is', 'the', 'boy', 'doing', '?']","['bird', 'walking', 'playing with bird', 'trying to catch bird', 'standing', 'playing', 'smiling']","['bird', 'walking', 'playing with bird', 'trying to catch bird', 'standing', 'playing', 'smiling']"
8379,796,preprocessed/img\img_train\abstract_v002_train2015_000000000796.png,7960,Is the baby drinking milk?,"['is', 'the', 'baby', 'drinking', 'milk', '?']",['no'],['no']
8380,796,preprocessed/img\img_train\abstract_v002_train2015_000000000796.png,7961,What toys are on the rug?,"['what', 'toys', 'are', 'on', 'the', 'rug', '?']","['stuffed cat and doll', 'doll and teddy bear', 'doll and stuffed animal', 'dolls', 'doll and cat']","['stuffed cat and doll', 'doll and teddy bear', 'doll and stuffed animal', 'dolls', 'doll and cat']"
8381,796,preprocessed/img\img_train\abstract_v002_train2015_000000000796.png,7962,Are the boys playing pretend?,"['are', 'the', 'boys', 'playing', 'pretend', '?']",['yes'],['yes']
8382,3626,preprocessed/img\img_train\abstract_v002_train2015_000000003626.png,36260,Are the man and the bird facing the same direction?,"['are', 'the', 'man', 'and', 'the', 'bird', 'facing', 'the', 'same', 'direction', '?']",['no'],['no']
8383,3626,preprocessed/img\img_train\abstract_v002_train2015_000000003626.png,36261,What is on the log?,"['what', 'is', 'on', 'the', 'log', '?']",['bird'],['bird']
8384,3626,preprocessed/img\img_train\abstract_v002_train2015_000000003626.png,36262,Is it summer time?,"['is', 'it', 'summer', 'time', '?']","['yes', 'no']","['yes', 'no']"
8385,859,preprocessed/img\img_train\abstract_v002_train2015_000000000859.png,8592,What color is the grass?,"['what', 'color', 'is', 'the', 'grass', '?']",['green'],['green']
8386,859,preprocessed/img\img_train\abstract_v002_train2015_000000000859.png,8590,Where is the girl?,"['where', 'is', 'the', 'girl', '?']","['in park', 'grass', 'in between red slide and brown tree', 'by tree', 'bet', 'between slide and tree', 'park', 'under tree']","['in park', 'grass', 'in between red slide and brown tree', 'park', 'bet', 'between slide and tree', 'by tree', 'under tree']"
8387,859,preprocessed/img\img_train\abstract_v002_train2015_000000000859.png,8591,What color is the sandbox?,"['what', 'color', 'is', 'the', 'sandbox', '?']","['red', 'brown', 'beige']","['red', 'brown', 'beige']"
8388,2238,preprocessed/img\img_train\abstract_v002_train2015_000000002238.png,22380,What color is the man's shirt?,"['what', 'color', 'is', 'the', 'man', ""'"", 's', 'shirt', '?']","['blue', 'gray']","['blue', 'gray']"
8389,2238,preprocessed/img\img_train\abstract_v002_train2015_000000002238.png,22381,Does this man look happy?,"['does', 'this', 'man', 'look', 'happy', '?']","['yes', 'no']","['yes', 'no']"
8390,2238,preprocessed/img\img_train\abstract_v002_train2015_000000002238.png,22382,Does the plant look like it needs to be watered?,"['does', 'the', 'plant', 'look', 'like', 'it', 'needs', 'to', 'be', 'watered', '?']",['no'],['no']
8391,2161,preprocessed/img\img_train\abstract_v002_train2015_000000002161.png,21610,Is the boy going to help the girl at the bars?,"['is', 'the', 'boy', 'going', 'to', 'help', 'the', 'girl', 'at', 'the', 'bars', '?']","['yes', 'no', 'maybe']","['yes', 'no', 'maybe']"
8392,2161,preprocessed/img\img_train\abstract_v002_train2015_000000002161.png,21611,Is the dog running with the boy?,"['is', 'the', 'dog', 'running', 'with', 'the', 'boy', '?']",['yes'],['yes']
8393,2161,preprocessed/img\img_train\abstract_v002_train2015_000000002161.png,21612,Does the girl need help from the boy?,"['does', 'the', 'girl', 'need', 'help', 'from', 'the', 'boy', '?']",['no'],['no']
8394,2166,preprocessed/img\img_train\abstract_v002_train2015_000000002166.png,21660,Is she married?,"['is', 'she', 'married', '?']",['no'],['no']
8395,2166,preprocessed/img\img_train\abstract_v002_train2015_000000002166.png,21661,What is red and white?,"['what', 'is', 'red', 'and', 'white', '?']","['cloth', 'sliding board', 'b', 'blanket']","['cloth', 'sliding board', 'b', 'blanket']"
8396,2166,preprocessed/img\img_train\abstract_v002_train2015_000000002166.png,21662,What is leafless?,"['what', 'is', 'leafless', '?']",['tree'],['tree']
8397,631,preprocessed/img\img_train\abstract_v002_train2015_000000000631.png,6312,Are they outside?,"['are', 'they', 'outside', '?']",['no'],['no']
8398,631,preprocessed/img\img_train\abstract_v002_train2015_000000000631.png,6310,Where is the fire?,"['where', 'is', 'the', 'fire', '?']","['inside fireplace', 'fireplace', 'in fireplace']","['inside fireplace', 'fireplace', 'in fireplace']"
8399,631,preprocessed/img\img_train\abstract_v002_train2015_000000000631.png,6311,What is resting on the couch?,"['what', 'is', 'resting', 'on', 'the', 'couch', '?']","['cat', 'cat and 2 pillows']","['cat', 'cat and 2 pillows']"
8400,634,preprocessed/img\img_train\abstract_v002_train2015_000000000634.png,6340,Where is the bike?,"['where', 'is', 'the', 'bike', '?']","['garden', 'grass', 'next to lady', 'next to bushes', 'in middle', 'park', 'on grass']","['garden', 'grass', 'next to lady', 'in middle', 'next to bushes', 'park', 'on grass']"
8401,634,preprocessed/img\img_train\abstract_v002_train2015_000000000634.png,6341,What color hair does the woman have?,"['what', 'color', 'hair', 'does', 'the', 'woman', 'have', '?']","['red', 'brown']","['red', 'brown']"
8402,634,preprocessed/img\img_train\abstract_v002_train2015_000000000634.png,6342,How is the bike standing up?,"['how', 'is', 'the', 'bike', 'standing', 'up', '?']","['with kick-stand', 'most people would say kickstand', 'kickstand', 'balance', 'it was balanced very well']","['it was balanced very well', 'balance', 'most people would say kickstand', 'kickstand']"
8403,2234,preprocessed/img\img_train\abstract_v002_train2015_000000002234.png,22340,What color is the sofa?,"['what', 'color', 'is', 'the', 'sofa', '?']",['red'],['red']
8404,2234,preprocessed/img\img_train\abstract_v002_train2015_000000002234.png,22341,Is the man on the left sitting in a chair?,"['is', 'the', 'man', 'on', 'the', 'left', 'sitting', 'in', 'a', 'chair', '?']","['yes', 'no']","['yes', 'no']"
8405,2234,preprocessed/img\img_train\abstract_v002_train2015_000000002234.png,22342,Is the baby going to climb over the arm of the chair to the man?,"['is', 'the', 'baby', 'going', 'to', 'climb', 'over', 'the', 'arm', 'of', 'the', 'chair', 'to', 'the', 'man', '?']",['yes'],['yes']
8406,1782,preprocessed/img\img_train\abstract_v002_train2015_000000001782.png,17820,Is the old man's leg broken?,"['is', 'the', 'old', 'man', ""'"", 's', 'leg', 'broken', '?']","['yes', 'no']","['yes', 'no']"
8407,1782,preprocessed/img\img_train\abstract_v002_train2015_000000001782.png,17821,Is the dog watching TV?,"['is', 'the', 'dog', 'watching', 'tv', '?']","['yes', 'maybe']","['yes', 'maybe']"
8408,1782,preprocessed/img\img_train\abstract_v002_train2015_000000001782.png,17822,Is there a mouse nibbling bread?,"['is', 'there', 'a', 'mouse', 'nibbling', 'bread', '?']",['yes'],['yes']
8409,1587,preprocessed/img\img_train\abstract_v002_train2015_000000001587.png,15872,What are they doing?,"['what', 'are', 'they', 'doing', '?']","['watching tv', 'sitting']","['watching tv', 'sitting']"
8410,1587,preprocessed/img\img_train\abstract_v002_train2015_000000001587.png,15870,Are they sitting on the sofa?,"['are', 'they', 'sitting', 'on', 'the', 'sofa', '?']",['yes'],['yes']
8411,1587,preprocessed/img\img_train\abstract_v002_train2015_000000001587.png,15871,Is this a romantic couple?,"['is', 'this', 'a', 'romantic', 'couple', '?']",['no'],['no']
8412,432,preprocessed/img\img_train\abstract_v002_train2015_000000000432.png,4320,Can the doll hold the cat like the girl?,"['can', 'the', 'doll', 'hold', 'the', 'cat', 'like', 'the', 'girl', '?']",['no'],['no']
8413,432,preprocessed/img\img_train\abstract_v002_train2015_000000000432.png,4321,Where is the doll?,"['where', 'is', 'the', 'doll', '?']","['shelf', 'on shelf', 'bookshelf', 'in shelf', 'self', 'bookcase']","['shelf', 'on shelf', 'bookshelf', 'in shelf', 'self', 'bookcase']"
8414,432,preprocessed/img\img_train\abstract_v002_train2015_000000000432.png,4322,Where is the dog?,"['where', 'is', 'the', 'dog', '?']","['near girl', 'these are cats not dogs', 'dog bed', 'another room', 'by girl', 'in its bed', 'pet bed', 'in dog bed', 'with woman']","['near girl', 'these are cats not dogs', 'dog bed', 'another room', 'by girl', 'in its bed', 'pet bed', 'in dog bed', 'with woman']"
8415,3099,preprocessed/img\img_train\abstract_v002_train2015_000000003099.png,30992,What is the women holding?,"['what', 'is', 'the', 'women', 'holding', '?']","['rocking horse and teddy bear', 'toys']","['rocking horse and teddy bear', 'toys']"
8416,3099,preprocessed/img\img_train\abstract_v002_train2015_000000003099.png,30990,Are there a lot of toys on the floor?,"['are', 'there', 'a', 'lot', 'of', 'toys', 'on', 'the', 'floor', '?']",['yes'],['yes']
8417,3099,preprocessed/img\img_train\abstract_v002_train2015_000000003099.png,30991,Are there more than 3 toys on the floor?,"['are', 'there', 'more', 'than', '3', 'toys', 'on', 'the', 'floor', '?']",['yes'],['yes']
8418,3983,preprocessed/img\img_train\abstract_v002_train2015_000000003983.png,39832,How many chairs?,"['how', 'many', 'chairs', '?']",['2'],['2']
8419,3983,preprocessed/img\img_train\abstract_v002_train2015_000000003983.png,39830,What room could this be?,"['what', 'room', 'could', 'this', 'be', '?']","['dining', 'dining room']","['dining', 'dining room']"
8420,3983,preprocessed/img\img_train\abstract_v002_train2015_000000003983.png,39831,What is placed underneath the table?,"['what', 'is', 'placed', 'underneath', 'the', 'table', '?']","['chairs', 'rug']","['chairs', 'rug']"
8421,3181,preprocessed/img\img_train\abstract_v002_train2015_000000003181.png,31810,What color is the sand?,"['what', 'color', 'is', 'the', 'sand', '?']","['beige', 'tan', 'brown']","['beige', 'tan', 'brown']"
8422,3181,preprocessed/img\img_train\abstract_v002_train2015_000000003181.png,31811,How many clouds are there?,"['how', 'many', 'clouds', 'are', 'there', '?']",['2'],['2']
8423,3181,preprocessed/img\img_train\abstract_v002_train2015_000000003181.png,31812,What do you climb to get to the top of the slide?,"['what', 'do', 'you', 'climb', 'to', 'get', 'to', 'the', 'top', 'of', 'the', 'slide', '?']","['ladder', 'steps', 'rungs', 'go up ladder', 'poles']","['ladder', 'steps', 'rungs', 'go up ladder', 'poles']"
8424,2833,preprocessed/img\img_train\abstract_v002_train2015_000000002833.png,28330,What are the women looking at?,"['what', 'are', 'the', 'women', 'looking', 'at', '?']","['little boy', 'boy', 'boy jumping rope', 'artist', 'cat', 'kid with jump rope', 'park', 'child']","['little boy', 'boy', 'artist', 'cat', 'kid with jump rope', 'park', 'boy jumping rope', 'child']"
8425,2833,preprocessed/img\img_train\abstract_v002_train2015_000000002833.png,28331,Is the dog standing?,"['is', 'the', 'dog', 'standing', '?']","['yes', 'no']","['yes', 'no']"
8426,2833,preprocessed/img\img_train\abstract_v002_train2015_000000002833.png,28332,Who is jumping rope?,"['who', 'is', 'jumping', 'rope', '?']","['boy in brown shirt', 'boy', 'young boy']","['boy', 'boy in brown shirt', 'young boy']"
8427,3137,preprocessed/img\img_train\abstract_v002_train2015_000000003137.png,31370,What type of activity is indicated by the supplies on the table?,"['what', 'type', 'of', 'activity', 'is', 'indicated', 'by', 'the', 'supplies', 'on', 'the', 'table', '?']","['reading and wine', 'scrapbooking', 'reading', 'photography, reading, drinking']","['reading and wine', 'scrapbooking', 'reading']"
8428,3137,preprocessed/img\img_train\abstract_v002_train2015_000000003137.png,31371,Is this man calling  a cat to catch the mouse?,"['is', 'this', 'man', 'calling', 'a', 'cat', 'to', 'catch', 'the', 'mouse', '?']","['yes', 'no']","['yes', 'no']"
8429,3137,preprocessed/img\img_train\abstract_v002_train2015_000000003137.png,31372,Is doing exercises the boy?,"['is', 'doing', 'exercises', 'the', 'boy', '?']","['yes', 'no']","['yes', 'no']"
8430,1840,preprocessed/img\img_train\abstract_v002_train2015_000000001840.png,18400,Is the girl playing with the dog?,"['is', 'the', 'girl', 'playing', 'with', 'the', 'dog', '?']",['yes'],['yes']
8431,1840,preprocessed/img\img_train\abstract_v002_train2015_000000001840.png,18401,Are the sofa and chairs two different colors?,"['are', 'the', 'sofa', 'and', 'chairs', 'two', 'different', 'colors', '?']",['yes'],['yes']
8432,1840,preprocessed/img\img_train\abstract_v002_train2015_000000001840.png,18402,What breed is the dog?,"['what', 'breed', 'is', 'the', 'dog', '?']","['chihuahua', 'weiner']","['chihuahua', 'weiner']"
8433,386,preprocessed/img\img_train\abstract_v002_train2015_000000000386.png,3860,How many animals are present?,"['how', 'many', 'animals', 'are', 'present', '?']",['1'],['1']
8434,386,preprocessed/img\img_train\abstract_v002_train2015_000000000386.png,3861,How many pillows in the room?,"['how', 'many', 'pillows', 'in', 'the', 'room', '?']",['4'],['4']
8435,386,preprocessed/img\img_train\abstract_v002_train2015_000000000386.png,3862,How many pieces of furniture are on the rug?,"['how', 'many', 'pieces', 'of', 'furniture', 'are', 'on', 'the', 'rug', '?']","['2', '3']","['2', '3']"
8436,262,preprocessed/img\img_train\abstract_v002_train2015_000000000262.png,2620,How many trees are to the right of the pond?,"['how', 'many', 'trees', 'are', 'to', 'the', 'right', 'of', 'the', 'pond', '?']","['2', '3']","['2', '3']"
8437,262,preprocessed/img\img_train\abstract_v002_train2015_000000000262.png,2621,Can the trees' trunks be seen?,"['can', 'the', 'trees', ""'"", 'trunks', 'be', 'seen', '?']",['yes'],['yes']
8438,262,preprocessed/img\img_train\abstract_v002_train2015_000000000262.png,2622,What animal is much larger than it would be in life?,"['what', 'animal', 'is', 'much', 'larger', 'than', 'it', 'would', 'be', 'in', 'life', '?']","['burd', 'squirrel', 'bird', 'butterfly']","['burd', 'squirrel', 'bird', 'butterfly']"
8439,2228,preprocessed/img\img_train\abstract_v002_train2015_000000002228.png,22280,What kind of ball is there?,"['what', 'kind', 'of', 'ball', 'is', 'there', '?']","['football', 'soccer']","['football', 'soccer']"
8440,2228,preprocessed/img\img_train\abstract_v002_train2015_000000002228.png,22281,What is the woman doing?,"['what', 'is', 'the', 'woman', 'doing', '?']","['sitting on log', 'talking', 'resting on log', 'waving', 'sitting']","['sitting on log', 'talking', 'resting on log', 'waving', 'sitting']"
8441,2228,preprocessed/img\img_train\abstract_v002_train2015_000000002228.png,22282,What sport is being played?,"['what', 'sport', 'is', 'being', 'played', '?']","['no', 'no sport', 'none', 'football', 'nothing']","['no', 'no sport', 'none', 'football', 'nothing']"
8442,3526,preprocessed/img\img_train\abstract_v002_train2015_000000003526.png,35260,Is the little girl hanging from monkey bars?,"['is', 'the', 'little', 'girl', 'hanging', 'from', 'monkey', 'bars', '?']",['yes'],['yes']
8443,3526,preprocessed/img\img_train\abstract_v002_train2015_000000003526.png,35261,Are there any adults present?,"['are', 'there', 'any', 'adults', 'present', '?']",['no'],['no']
8444,3526,preprocessed/img\img_train\abstract_v002_train2015_000000003526.png,35262,Is the girl in the black about to fall?,"['is', 'the', 'girl', 'in', 'the', 'black', 'about', 'to', 'fall', '?']","['yes', 'no']","['yes', 'no']"
8445,1813,preprocessed/img\img_train\abstract_v002_train2015_000000001813.png,18130,Is the man running?,"['is', 'the', 'man', 'running', '?']",['yes'],['yes']
8446,1813,preprocessed/img\img_train\abstract_v002_train2015_000000001813.png,18131,Is there a dead tree?,"['is', 'there', 'a', 'dead', 'tree', '?']","['yes', 'no']","['yes', 'no']"
8447,1813,preprocessed/img\img_train\abstract_v002_train2015_000000001813.png,18132,What color is the man's shirt?,"['what', 'color', 'is', 'the', 'man', ""'"", 's', 'shirt', '?']",['black'],['black']
8448,255,preprocessed/img\img_train\abstract_v002_train2015_000000000255.png,2552,What color is the curtain?,"['what', 'color', 'is', 'the', 'curtain', '?']",['white'],['white']
8449,255,preprocessed/img\img_train\abstract_v002_train2015_000000000255.png,2550,Are there coats on the rack?,"['are', 'there', 'coats', 'on', 'the', 'rack', '?']","['none', 'no']","['none', 'no']"
8450,255,preprocessed/img\img_train\abstract_v002_train2015_000000000255.png,2551,What is the man holding?,"['what', 'is', 'the', 'man', 'holding', '?']","['teddy bear', 'stuffed bear', 'bear']","['teddy bear', 'bear', 'stuffed bear']"
8451,2512,preprocessed/img\img_train\abstract_v002_train2015_000000002512.png,25120,Where is the cat sitting?,"['where', 'is', 'the', 'cat', 'sitting', '?']","['no', 'no cat', 'at home', 'tree', 'there is no cat', 'nowhere', 'no cat pictured', 'on lap', ""he's home""]","['no', 'no cat', 'at home', 'tree', 'there is no cat', 'nowhere', 'no cat pictured', 'on lap']"
8452,2512,preprocessed/img\img_train\abstract_v002_train2015_000000002512.png,25121,Is the chipmunk going to take the apples from the basket?,"['is', 'the', 'chipmunk', 'going', 'to', 'take', 'the', 'apples', 'from', 'the', 'basket', '?']","['yes', 'it would like to']","['yes', 'it would like to']"
8453,2512,preprocessed/img\img_train\abstract_v002_train2015_000000002512.png,25122,How many squirrel's do you see?,"['how', 'many', 'squirrel', ""'"", 's', 'do', 'you', 'see', '?']","['1', '2', '0']","['1', '2', '0']"
8454,2889,preprocessed/img\img_train\abstract_v002_train2015_000000002889.png,28890,How many windows does the dollhouse have?,"['how', 'many', 'windows', 'does', 'the', 'dollhouse', 'have', '?']",['2'],['2']
8455,2889,preprocessed/img\img_train\abstract_v002_train2015_000000002889.png,28891,Is the dog sitting?,"['is', 'the', 'dog', 'sitting', '?']","['no dog', 'yes', 'no']","['no dog', 'yes', 'no']"
8456,2889,preprocessed/img\img_train\abstract_v002_train2015_000000002889.png,28892,What type of toy is on the rug?,"['what', 'type', 'of', 'toy', 'is', 'on', 'the', 'rug', '?']",['dollhouse'],['dollhouse']
8457,972,preprocessed/img\img_train\abstract_v002_train2015_000000000972.png,9720,Is the TV on?,"['is', 'the', 'tv', 'on', '?']",['no'],['no']
8458,972,preprocessed/img\img_train\abstract_v002_train2015_000000000972.png,9721,What color is the toy?,"['what', 'color', 'is', 'the', 'toy', '?']",['red'],['red']
8459,972,preprocessed/img\img_train\abstract_v002_train2015_000000000972.png,9722,Who is taking care of the baby?,"['who', 'is', 'taking', 'care', 'of', 'the', 'baby', '?']","['sister', 'girl']","['sister', 'girl']"
